-4.49156e0 2.6609998e-1 4.87872e-3 4.87872e-3
-4.3220801e0 2.6609998e-1 5.90973e-3 5.90973e-3
-4.1526001e0 2.6609998e-1 7.21326e-3 7.21326e-3
-3.9831201e0 2.6609998e-1 8.87566e-3 8.87566e-3
-3.8136401e0 2.6609998e-1 1.10193e-2 1.10193e-2
-3.6441602e0 2.6609998e-1 1.3815e-2 1.3815e-2
-3.4746802e0 2.6609998e-1 1.75058e-2 1.75058e-2
-3.3052002e0 2.6609998e-1 2.24434e-2 2.24434e-2
-3.1357202e0 2.6609998e-1 2.91505e-2 2.91505e-2
-2.9662402e0 2.6609998e-1 3.84038e-2 3.84038e-2
-2.7967603e0 2.6609998e-1 5.1428e-2 5.1428e-2
-2.6272803e0 2.6609998e-1 7.00829e-2 7.00829e-2
-2.4578003e0 2.6609998e-1 9.7447e-2 9.7447e-2
-2.2883203e0 2.6609998e-1 1.38675e-1 1.38675e-1
-2.1188403e0 2.6609998e-1 2.026e-1 2.026e-1
-1.9493604e0 2.6609998e-1 3.0538e-1 3.0538e-1
-1.7798804e0 2.6609998e-1 4.76648e-1 4.76648e-1
-1.6104004e0 2.6609998e-1 7.76607e-1 7.76607e-1
-1.4409204e0 2.6609998e-1 1.33199e0 1.33199e0
-1.2714404e0 2.6609998e-1 2.43324e0 2.43324e0
-1.1019604e0 2.6609998e-1 4.8054e0 4.8054e0
-9.324805e-1 2.6609998e-1 1.04903e1 1.04903e1
-7.630005e-1 2.6609998e-1 2.61093e1 2.61093e1
-5.935205e-1 2.6609998e-1 7.72758e1 7.72758e1
-4.240405e-1 2.6609998e-1 2.86122e2 2.86122e2
-2.545605e-1 2.6609998e-1 1.32857e3 1.32857e3
-8.50806e-2 2.6609998e-1 5.28859e3 5.28859e3
8.43994e-2 2.6609998e-1 5.30824e3 5.30824e3
2.538794e-1 2.6609998e-1 1.33707e3 1.33707e3
4.233594e-1 2.6609998e-1 2.87762e2 2.87762e2
5.928394e-1 2.6609998e-1 7.7683e1 7.7683e1
7.623193e-1 2.6609998e-1 2.62227e1 2.62227e1
9.317993e-1 2.6609998e-1 1.0527e1 1.0527e1
1.1012793e0 2.6609998e-1 4.81924e0 4.81924e0
1.2707593e0 2.6609998e-1 2.43889e0 2.43889e0
1.4402393e0 2.6609998e-1 1.3351e0 1.3351e0
1.6097192e0 2.6609998e-1 7.78246e-1 7.78246e-1
1.7791992e0 2.6609998e-1 4.7752e-1 4.7752e-1
1.9486792e0 2.6609998e-1 3.05812e-1 3.05812e-1
2.1181592e0 2.6609998e-1 2.02922e-1 2.02922e-1
2.2876392e0 2.6609998e-1 1.38869e-1 1.38869e-1
2.4571191e0 2.6609998e-1 9.7578e-2 9.7578e-2
2.6265991e0 2.6609998e-1 7.01605e-2 7.01605e-2
2.7960791e0 2.6609998e-1 5.14937e-2 5.14937e-2
2.9655591e0 2.6609998e-1 3.84474e-2 3.84474e-2
3.135039e0 2.6609998e-1 2.91827e-2 2.91827e-2
3.304519e0 2.6609998e-1 2.24675e-2 2.24675e-2
3.473999e0 2.6609998e-1 1.75223e-2 1.75223e-2
3.643479e0 2.6609998e-1 1.38281e-2 1.38281e-2
3.812959e0 2.6609998e-1 1.10301e-2 1.10301e-2
3.982439e0 2.6609998e-1 8.88312e-3 8.88312e-3
4.151919e0 2.6609998e-1 7.21918e-3 7.21918e-3
4.321399e0 2.6609998e-1 5.91495e-3 5.91495e-3
4.4908789e0 2.6609998e-1 4.8825e-3 4.8825e-3
4.6603589e0 2.6609998e-1 4.05974e-3 4.05974e-3
4.8298389e0 2.6609998e-1 3.39755e-3 3.39755e-3
4.9993188e0 2.6609998e-1 2.86072e-3 2.86072e-3

-5.0e0 3.4914996e-1 6.4252e-3 6.4252e-3
-4.83052e0 3.4914996e-1 7.6277e-3 7.6277e-3
-4.66104e0 3.4914996e-1 9.11e-3 9.11e-3
-4.49156e0 3.4914996e-1 1.09517e-2 1.09517e-2
-4.3220801e0 3.4914996e-1 1.32619e-2 1.32619e-2
-4.1526001e0 3.4914996e-1 1.61742e-2 1.61742e-2
-3.9831201e0 3.4914996e-1 1.98894e-2 1.98894e-2
-3.8136401e0 3.4914996e-1 2.4678e-2 2.4678e-2
-3.6441602e0 3.4914996e-1 3.0911e-2 3.0911e-2
-3.4746802e0 3.4914996e-1 3.9131e-2 3.9131e-2
-3.3052002e0 3.4914996e-1 5.0117e-2 5.0117e-2
-3.1357202e0 3.4914996e-1 6.5007e-2 6.5007e-2
-2.9662402e0 3.4914996e-1 8.5516e-2 8.5516e-2
-2.7967603e0 3.4914996e-1 1.143e-1 1.143e-1
-2.6272803e0 3.4914996e-1 1.5545e-1 1.5545e-1
-2.4578003e0 3.4914996e-1 2.156e-1 2.156e-1
-2.2883203e0 3.4914996e-1 3.058e-1 3.058e-1
-2.1188403e0 3.4914996e-1 4.4508e-1 4.4508e-1
-1.9493604e0 3.4914996e-1 6.6751e-1 6.6751e-1
-1.7798804e0 3.4914996e-1 1.0354e0 1.0354e0
-1.6104004e0 3.4914996e-1 1.67294e0 1.67294e0
-1.4409204e0 3.4914996e-1 2.837e0 2.837e0
-1.2714404e0 3.4914996e-1 5.1015e0 5.1015e0
-1.1019604e0 3.4914996e-1 9.8471e0 9.8471e0
-9.324805e-1 3.4914996e-1 2.0761e1 2.0761e1
-7.630005e-1 3.4914996e-1 4.8863e1 4.8863e1
-5.935205e-1 3.4914996e-1 1.31255e2 1.31255e2
-4.240405e-1 3.4914996e-1 4.0645e2 4.0645e2
-2.545605e-1 3.4914996e-1 1.34953e3 1.34953e3
-8.50806e-2 3.4914996e-1 3.3908e3 3.3908e3
8.43994e-2 3.4914996e-1 3.3981e3 3.3981e3
2.538794e-1 3.4914996e-1 1.35602e3 1.35602e3
4.233594e-1 3.4914996e-1 4.084e2 4.084e2
5.928394e-1 3.4914996e-1 1.31851e2 1.31851e2
7.623193e-1 3.4914996e-1 4.904e1 4.904e1
9.317993e-1 3.4914996e-1 2.083e1 2.083e1
1.1012793e0 3.4914996e-1 9.8747e0 9.8747e0
1.2707593e0 3.4914996e-1 5.1129e0 5.1129e0
1.4402393e0 3.4914996e-1 2.8435e0 2.8435e0
1.6097192e0 3.4914996e-1 1.6763e0 1.6763e0
1.7791992e0 3.4914996e-1 1.03728e0 1.03728e0
1.9486792e0 3.4914996e-1 6.6843e-1 6.6843e-1
2.1181592e0 3.4914996e-1 4.4577e-1 4.4577e-1
2.2876392e0 3.4914996e-1 3.0627e-1 3.0627e-1
2.4571191e0 3.4914996e-1 2.1587e-1 2.1587e-1
2.6265991e0 3.4914996e-1 1.55603e-1 1.55603e-1
2.7960791e0 3.4914996e-1 1.14447e-1 1.14447e-1
2.9655591e0 3.4914996e-1 8.5611e-2 8.5611e-2
3.135039e0 3.4914996e-1 6.5074e-2 6.5074e-2
3.304519e0 3.4914996e-1 5.0165e-2 5.0165e-2
3.473999e0 3.4914996e-1 3.9171e-2 3.9171e-2
3.643479e0 3.4914996e-1 3.0939e-2 3.0939e-2
3.812959e0 3.4914996e-1 2.4698e-2 2.4698e-2
3.982439e0 3.4914996e-1 1.99057e-2 1.99057e-2
4.151919e0 3.4914996e-1 1.6186e-2 1.6186e-2
4.321399e0 3.4914996e-1 1.32738e-2 1.32738e-2
4.4908789e0 3.4914996e-1 1.09595e-2 1.09595e-2
4.6603589e0 3.4914996e-1 9.1167e-3 9.1167e-3
4.8298389e0 3.4914996e-1 7.6328e-3 7.6328e-3
4.9993188e0 3.4914996e-1 6.4294e-3 6.4294e-3

-5.0e0 4.3219995e-1 1.21086e-2 1.21086e-2
-4.83052e0 4.3219995e-1 1.43687e-2 1.43687e-2
-4.66104e0 4.3219995e-1 1.7153e-2 1.7153e-2
-4.49156e0 4.3219995e-1 2.06085e-2 2.06085e-2
-4.3220801e0 4.3219995e-1 2.49387e-2 2.49387e-2
-4.1526001e0 4.3219995e-1 3.0387e-2 3.0387e-2
-3.9831201e0 4.3219995e-1 3.73456e-2 3.73456e-2
-3.8136401e0 4.3219995e-1 4.6289e-2 4.6289e-2
-3.6441602e0 4.3219995e-1 5.793e-2 5.793e-2
-3.4746802e0 4.3219995e-1 7.3248e-2 7.3248e-2
-3.3052002e0 4.3219995e-1 9.3677e-2 9.3677e-2
-3.1357202e0 4.3219995e-1 1.21313e-1 1.21313e-1
-2.9662402e0 4.3219995e-1 1.59291e-1 1.59291e-1
-2.7967603e0 4.3219995e-1 2.12376e-1 2.12376e-1
-2.6272803e0 4.3219995e-1 2.88129e-1 2.88129e-1
-2.4578003e0 4.3219995e-1 3.9836e-1 3.9836e-1
-2.2883203e0 4.3219995e-1 5.629e-1 5.629e-1
-2.1188403e0 4.3219995e-1 8.1523e-1 8.1523e-1
-1.9493604e0 4.3219995e-1 1.21492e0 1.21492e0
-1.7798804e0 4.3219995e-1 1.87045e0 1.87045e0
-1.6104004e0 4.3219995e-1 2.99129e0 2.99129e0
-1.4409204e0 4.3219995e-1 5.0037e0 5.0037e0
-1.2714404e0 4.3219995e-1 8.8292e0 8.8292e0
-1.1019604e0 4.3219995e-1 1.6591e1 1.6591e1
-9.324805e-1 4.3219995e-1 3.36162e1 3.36162e1
-7.630005e-1 4.3219995e-1 7.4355e1 7.4355e1
-5.935205e-1 4.3219995e-1 1.80675e2 1.80675e2
-4.240405e-1 4.3219995e-1 4.7383e2 4.7383e2
-2.545605e-1 4.3219995e-1 1.2141e3 1.2141e3
-8.50806e-2 4.3219995e-1 2.32552e3 2.32552e3
8.43994e-2 4.3219995e-1 2.3289e3 2.3289e3
2.538794e-1 4.3219995e-1 1.21823e3 1.21823e3
4.233594e-1 4.3219995e-1 4.7566e2 4.7566e2
5.928394e-1 4.3219995e-1 1.81364e2 1.81364e2
7.623193e-1 4.3219995e-1 7.4585e1 7.4585e1
9.317993e-1 4.3219995e-1 3.37161e1 3.37161e1
1.1012793e0 4.3219995e-1 1.66356e1 1.66356e1
1.2707593e0 4.3219995e-1 8.8512e0 8.8512e0
1.4402393e0 4.3219995e-1 5.0145e0 5.0145e0
1.6097192e0 4.3219995e-1 2.99716e0 2.99716e0
1.7791992e0 4.3219995e-1 1.87355e0 1.87355e0
1.9486792e0 4.3219995e-1 1.21732e0 1.21732e0
2.1181592e0 4.3219995e-1 8.1648e-1 8.1648e-1
2.2876392e0 4.3219995e-1 5.6366e-1 5.6366e-1
2.4571191e0 4.3219995e-1 3.9894e-1 3.9894e-1
2.6265991e0 4.3219995e-1 2.88504e-1 2.88504e-1
2.7960791e0 4.3219995e-1 2.1264e-1 2.1264e-1
2.9655591e0 4.3219995e-1 1.59474e-1 1.59474e-1
3.135039e0 4.3219995e-1 1.21436e-1 1.21436e-1
3.304519e0 4.3219995e-1 9.3773e-2 9.3773e-2
3.473999e0 4.3219995e-1 7.3317e-2 7.3317e-2
3.643479e0 4.3219995e-1 5.798e-2 5.798e-2
3.812959e0 4.3219995e-1 4.6332e-2 4.6332e-2
3.982439e0 4.3219995e-1 3.73776e-2 3.73776e-2
4.151919e0 4.3219995e-1 3.04195e-2 3.04195e-2
4.321399e0 4.3219995e-1 2.4956e-2 2.4956e-2
4.4908789e0 4.3219995e-1 2.06238e-2 2.06238e-2
4.6603589e0 4.3219995e-1 1.71649e-2 1.71649e-2
4.8298389e0 4.3219995e-1 1.43779e-2 1.43779e-2
4.9993188e0 4.3219995e-1 1.21176e-2 1.21176e-2

-5.0e0 5.1524994e-1 2.03561e-2 2.03561e-2
-4.83052e0 5.1524994e-1 2.41423e-2 2.41423e-2
-4.66104e0 5.1524994e-1 2.88031e-2 2.88031e-2
-4.49156e0 5.1524994e-1 3.45833e-2 3.45833e-2
-4.3220801e0 5.1524994e-1 4.18268e-2 4.18268e-2
-4.1526001e0 5.1524994e-1 5.09181e-2 5.09181e-2
-3.9831201e0 5.1524994e-1 6.25058e-2 6.25058e-2
-3.8136401e0 5.1524994e-1 7.7397e-2 7.7397e-2
-3.6441602e0 5.1524994e-1 9.6727e-2 9.6727e-2
-3.4746802e0 5.1524994e-1 1.22133e-1 1.22133e-1
-3.3052002e0 5.1524994e-1 1.55937e-1 1.55937e-1
-3.1357202e0 5.1524994e-1 2.0156e-1 2.0156e-1
-2.9662402e0 5.1524994e-1 2.64069e-1 2.64069e-1
-2.7967603e0 5.1524994e-1 3.51175e-1 3.51175e-1
-2.6272803e0 5.1524994e-1 4.74973e-1 4.74973e-1
-2.4578003e0 5.1524994e-1 6.5413e-1 6.5413e-1
-2.2883203e0 5.1524994e-1 9.1994e-1 9.1994e-1
-2.1188403e0 5.1524994e-1 1.32483e0 1.32483e0
-1.9493604e0 5.1524994e-1 1.9599e0 1.9599e0
-1.7798804e0 5.1524994e-1 2.99072e0 2.99072e0
-1.6104004e0 5.1524994e-1 4.72696e0 4.72696e0
-1.4409204e0 5.1524994e-1 7.7835e0 7.7835e0
-1.2714404e0 5.1524994e-1 1.34468e1 1.34468e1
-1.1019604e0 5.1524994e-1 2.45206e1 2.45206e1
-9.324805e-1 5.1524994e-1 4.759e1 4.759e1
-7.630005e-1 5.1524994e-1 9.871e1 9.871e1
-5.935205e-1 5.1524994e-1 2.17734e2 2.17734e2
-4.240405e-1 5.1524994e-1 4.93588e2 4.93588e2
-2.545605e-1 5.1524994e-1 1.04204e3 1.04204e3
-8.50806e-2 5.1524994e-1 1.68175e3 1.68175e3
8.43994e-2 5.1524994e-1 1.68362e3 1.68362e3
2.538794e-1 5.1524994e-1 1.04474e3 1.04474e3
4.233594e-1 5.1524994e-1 4.9546e2 4.9546e2
5.928394e-1 5.1524994e-1 2.18456e2 2.18456e2
7.623193e-1 5.1524994e-1 9.9025e1 9.9025e1
9.317993e-1 5.1524994e-1 4.77257e1 4.77257e1
1.1012793e0 5.1524994e-1 2.4587e1 2.4587e1
1.2707593e0 5.1524994e-1 1.34767e1 1.34767e1
1.4402393e0 5.1524994e-1 7.7998e0 7.7998e0
1.6097192e0 5.1524994e-1 4.73558e0 4.73558e0
1.7791992e0 5.1524994e-1 2.99557e0 2.99557e0
1.9486792e0 5.1524994e-1 1.96312e0 1.96312e0
2.1181592e0 5.1524994e-1 1.3269e0 1.3269e0
2.2876392e0 5.1524994e-1 9.2128e-1 9.2128e-1
2.4571191e0 5.1524994e-1 6.5489e-1 6.5489e-1
2.6265991e0 5.1524994e-1 4.75485e-1 4.75485e-1
2.7960791e0 5.1524994e-1 3.51572e-1 3.51572e-1
2.9655591e0 5.1524994e-1 2.64372e-1 2.64372e-1
3.135039e0 5.1524994e-1 2.01779e-1 2.01779e-1
3.304519e0 5.1524994e-1 1.56108e-1 1.56108e-1
3.473999e0 5.1524994e-1 1.22255e-1 1.22255e-1
3.643479e0 5.1524994e-1 9.6822e-2 9.6822e-2
3.812959e0 5.1524994e-1 7.7466e-2 7.7466e-2
3.982439e0 5.1524994e-1 6.25543e-2 6.25543e-2
4.151919e0 5.1524994e-1 5.0961e-2 5.0961e-2
4.321399e0 5.1524994e-1 4.18481e-2 4.18481e-2
4.4908789e0 5.1524994e-1 3.4609e-2 3.4609e-2
4.6603589e0 5.1524994e-1 2.88239e-2 2.88239e-2
4.8298389e0 5.1524994e-1 2.41591e-2 2.41591e-2
4.9993188e0 5.1524994e-1 2.03712e-2 2.03712e-2

-5.0e0 5.9829993e-1 3.1584e-2 3.1584e-2
-4.83052e0 5.9829993e-1 3.7433e-2 3.7433e-2
-4.66104e0 5.9829993e-1 4.4626e-2 4.4626e-2
-4.49156e0 5.9829993e-1 5.3537e-2 5.3537e-2
-4.3220801e0 5.9829993e-1 6.4668e-2 6.4668e-2
-4.1526001e0 5.9829993e-1 7.8674e-2 7.8674e-2
-3.9831201e0 5.9829993e-1 9.6481e-2 9.6481e-2
-3.8136401e0 5.9829993e-1 1.1931e-1 1.1931e-1
-3.6441602e0 5.9829993e-1 1.4888e-1 1.4888e-1
-3.4746802e0 5.9829993e-1 1.8768e-1 1.8768e-1
-3.3052002e0 5.9829993e-1 2.3918e-1 2.3918e-1
-3.1357202e0 5.9829993e-1 3.0847e-1 3.0847e-1
-2.9662402e0 5.9829993e-1 4.0308e-1 4.0308e-1
-2.7967603e0 5.9829993e-1 5.344e-1 5.344e-1
-2.6272803e0 5.9829993e-1 7.2005e-1 7.2005e-1
-2.4578003e0 5.9829993e-1 9.8756e-1 9.8756e-1
-2.2883203e0 5.9829993e-1 1.3815e0 1.3815e0
-2.1188403e0 5.9829993e-1 1.9766e0 1.9766e0
-1.9493604e0 5.9829993e-1 2.901e0 2.901e0
-1.7798804e0 5.9829993e-1 4.3808e0 4.3808e0
-1.6104004e0 5.9829993e-1 6.8346e0 6.8346e0
-1.4409204e0 5.9829993e-1 1.1063e1 1.1063e1
-1.2714404e0 5.9829993e-1 1.8672e1 1.8672e1
-1.1019604e0 5.9829993e-1 3.2994e1 3.2994e1
-9.324805e-1 5.9829993e-1 6.1258e1 6.1258e1
-7.630005e-1 5.9829993e-1 1.1931e2 1.1931e2
-5.935205e-1 5.9829993e-1 2.4054e2 2.4054e2
-4.240405e-1 5.9829993e-1 4.8225e2 4.8225e2
-2.545605e-1 5.9829993e-1 8.7978e2 8.7978e2
-8.50806e-2 5.9829993e-1 1.269e3 1.269e3
8.43994e-2 5.9829993e-1 1.2698e3 1.2698e3
2.538794e-1 5.9829993e-1 8.8213e2 8.8213e2
4.233594e-1 5.9829993e-1 4.8337e2 4.8337e2
5.928394e-1 5.9829993e-1 2.4129e2 2.4129e2
7.623193e-1 5.9829993e-1 1.1964e2 1.1964e2
9.317993e-1 5.9829993e-1 6.142e1 6.142e1
1.1012793e0 5.9829993e-1 3.3075e1 3.3075e1
1.2707593e0 5.9829993e-1 1.8713e1 1.8713e1
1.4402393e0 5.9829993e-1 1.1084e1 1.1084e1
1.6097192e0 5.9829993e-1 6.8472e0 6.8472e0
1.7791992e0 5.9829993e-1 4.3889e0 4.3889e0
1.9486792e0 5.9829993e-1 2.9057e0 2.9057e0
2.1181592e0 5.9829993e-1 1.9798e0 1.9798e0
2.2876392e0 5.9829993e-1 1.3834e0 1.3834e0
2.4571191e0 5.9829993e-1 9.8882e-1 9.8882e-1
2.6265991e0 5.9829993e-1 7.2104e-1 7.2104e-1
2.7960791e0 5.9829993e-1 5.3503e-1 5.3503e-1
2.9655591e0 5.9829993e-1 4.0353e-1 4.0353e-1
3.135039e0 5.9829993e-1 3.0879e-1 3.0879e-1
3.304519e0 5.9829993e-1 2.3943e-1 2.3943e-1
3.473999e0 5.9829993e-1 1.8787e-1 1.8787e-1
3.643479e0 5.9829993e-1 1.4902e-1 1.4902e-1
3.812959e0 5.9829993e-1 1.1942e-1 1.1942e-1
3.982439e0 5.9829993e-1 9.6555e-2 9.6555e-2
4.151919e0 5.9829993e-1 7.8752e-2 7.8752e-2
4.321399e0 5.9829993e-1 6.4726e-2 6.4726e-2
4.4908789e0 5.9829993e-1 5.3575e-2 5.3575e-2
4.6603589e0 5.9829993e-1 4.466e-2 4.466e-2
4.8298389e0 5.9829993e-1 3.7456e-2 3.7456e-2
4.9993188e0 5.9829993e-1 3.1606e-2 3.1606e-2

-5.0e0 6.8134991e-1 4.6162e-2 4.6162e-2
-4.83052e0 6.8134991e-1 5.4662e-2 5.4662e-2
-4.66104e0 6.8134991e-1 6.5125e-2 6.5125e-2
-4.49156e0 6.8134991e-1 7.8056e-2 7.8056e-2
-4.3220801e0 6.8134991e-1 9.422e-2 9.422e-2
-4.1526001e0 6.8134991e-1 1.14471e-1 1.14471e-1
-3.9831201e0 6.8134991e-1 1.40181e-1 1.40181e-1
-3.8136401e0 6.8134991e-1 1.7308e-1 1.7308e-1
-3.6441602e0 6.8134991e-1 2.1567e-1 2.1567e-1
-3.4746802e0 6.8134991e-1 2.7135e-1 2.7135e-1
-3.3052002e0 6.8134991e-1 3.4508e-1 3.4508e-1
-3.1357202e0 6.8134991e-1 4.4394e-1 4.4394e-1
-2.9662402e0 6.8134991e-1 5.784e-1 5.784e-1
-2.7967603e0 6.8134991e-1 7.6422e-1 7.6422e-1
